2025-12-10 20:18:48 | YEŞİL | VLD_TFPR_011 | V=0 | KM=1,379 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:08:09 | NORMAL | VLD_TFPR_002 | V=1.513 | KM=13,873 | Tekrar=19 | Tren=0 | Hız=0,0
2025-12-10 21:08:09 | NORMAL | VLD_TFPR_005 | V=1.514 | KM=9,070 | Tekrar=16 | Tren=0 | Hız=0,0
2025-12-10 21:08:12 | NORMAL | VLD_TFPR_001 | V=1.522 | KM=15,391 | Tekrar=9 | Tren=0 | Hız=0,0
2025-12-10 21:08:12 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=20 | Tren=0 | Hız=0,0
2025-12-10 21:08:12 | NORMAL | VLD_TFPR_004 | V=1.520 | KM=10,386 | Tekrar=31 | Tren=0 | Hız=0,0
2025-12-10 21:08:12 | NORMAL | VLD_TFPR_010 | V=1.488 | KM=3,299 | Tekrar=18 | Tren=0 | Hız=0,0
2025-12-10 21:08:14 | NORMAL | VLD_TFPR_003 | V=1.511 | KM=12,081 | Tekrar=27 | Tren=0 | Hız=0,0
2025-12-10 21:08:14 | NORMAL | VLD_TFPR_010 | V=1.487 | KM=3,299 | Tekrar=19 | Tren=0 | Hız=0,0
2025-12-10 21:08:17 | NORMAL | VLD_TFPR_003 | V=1.517 | KM=12,081 | Tekrar=28 | Tren=0 | Hız=0,0
2025-12-10 21:08:17 | NORMAL | VLD_TFPR_009 | V=1.481 | KM=4,389 | Tekrar=24 | Tren=0 | Hız=0,0
2025-12-10 21:08:19 | NORMAL | VLD_TFPR_001 | V=1.522 | KM=15,391 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:08:19 | NORMAL | VLD_TFPR_002 | V=1.524 | KM=13,873 | Tekrar=21 | Tren=0 | Hız=0,0
2025-12-10 21:08:19 | NORMAL | VLD_TFPR_003 | V=1.528 | KM=12,081 | Tekrar=29 | Tren=0 | Hız=0,0
2025-12-10 21:08:19 | NORMAL | VLD_TFPR_005 | V=1.523 | KM=9,070 | Tekrar=17 | Tren=0 | Hız=0,0
2025-12-10 21:08:19 | NORMAL | VLD_TFPR_007 | V=1.486 | KM=7,102 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:08:19 | NORMAL | VLD_TFPR_009 | V=1.476 | KM=4,389 | Tekrar=25 | Tren=0 | Hız=0,0
2025-12-10 21:08:21 | NORMAL | VLD_TFPR_004 | V=1.516 | KM=10,386 | Tekrar=32 | Tren=0 | Hız=0,0
2025-12-10 21:08:21 | NORMAL | VLD_TFPR_009 | V=1.475 | KM=4,389 | Tekrar=26 | Tren=0 | Hız=0,0
2025-12-10 21:08:21 | NORMAL | VLD_TFPR_010 | V=1.480 | KM=3,299 | Tekrar=20 | Tren=0 | Hız=0,0
2025-12-10 21:08:21 | NORMAL | VLD_TFPR_011 | V=1.477 | KM=1,379 | Tekrar=18 | Tren=0 | Hız=0,0
2025-12-10 21:08:22 | NORMAL | VLD_TFPR_002 | V=1.514 | KM=13,873 | Tekrar=22 | Tren=0 | Hız=0,0
2025-12-10 21:08:24 | NORMAL | VLD_TFPR_010 | V=1.482 | KM=3,299 | Tekrar=21 | Tren=0 | Hız=0,0
2025-12-10 21:08:24 | NORMAL | VLD_TFPR_012 | V=1.482 | KM=0,136 | Tekrar=13 | Tren=0 | Hız=0,0
2025-12-10 21:08:28 | NORMAL | VLD_TFPR_003 | V=1.527 | KM=12,081 | Tekrar=30 | Tren=0 | Hız=0,0
2025-12-10 21:08:28 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=19 | Tren=0 | Hız=0,0
2025-12-10 21:08:29 | YEŞİL | VLD_TFPR_010 | V=1.297 | KM=3,299 | Tekrar=22 | Tren=0 | Hız=0,0
2025-12-10 21:08:30 | NORMAL | VLD_TFPR_001 | V=1.519 | KM=15,391 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:08:30 | YEŞİL | VLD_TFPR_005 | V=1.303 | KM=9,070 | Tekrar=18 | Tren=0 | Hız=0,0
2025-12-10 21:08:30 | NORMAL | VLD_TFPR_009 | V=1.485 | KM=4,389 | Tekrar=27 | Tren=0 | Hız=0,0
2025-12-10 21:08:32 | NORMAL | VLD_TFPR_002 | V=1.522 | KM=13,873 | Tekrar=23 | Tren=0 | Hız=0,0
2025-12-10 21:08:32 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=33 | Tren=0 | Hız=0,0
2025-12-10 21:08:32 | YEŞİL | VLD_TFPR_010 | V=0 | KM=3,299 | Tekrar=23 | Tren=0 | Hız=0,0
2025-12-10 21:08:34 | NORMAL | VLD_TFPR_001 | V=1.512 | KM=15,391 | Tekrar=12 | Tren=0 | Hız=0,0
2025-12-10 21:08:34 | NORMAL | VLD_TFPR_002 | V=1.514 | KM=13,873 | Tekrar=24 | Tren=0 | Hız=0,0
2025-12-10 21:08:34 | NORMAL | VLD_TFPR_003 | V=1.527 | KM=12,081 | Tekrar=31 | Tren=0 | Hız=0,0
2025-12-10 21:08:34 | NORMAL | VLD_TFPR_009 | V=1.481 | KM=4,389 | Tekrar=28 | Tren=0 | Hız=0,0
2025-12-10 21:08:34 | NORMAL | VLD_TFPR_010 | V=1.486 | KM=3,299 | Tekrar=24 | Tren=0 | Hız=0,0
2025-12-10 21:08:34 | NORMAL | VLD_TFPR_011 | V=1.479 | KM=1,379 | Tekrar=20 | Tren=0 | Hız=0,0
2025-12-10 21:08:34 | NORMAL | VLD_TFPR_012 | V=1.488 | KM=0,136 | Tekrar=14 | Tren=0 | Hız=0,0
2025-12-10 21:08:36 | NORMAL | VLD_TFPR_003 | V=1.526 | KM=12,081 | Tekrar=32 | Tren=0 | Hız=0,0
2025-12-10 21:08:36 | NORMAL | VLD_TFPR_004 | V=1.521 | KM=10,386 | Tekrar=34 | Tren=0 | Hız=0,0
2025-12-10 21:08:37 | YEŞİL | VLD_TFPR_012 | V=1.295 | KM=0,136 | Tekrar=15 | Tren=0 | Hız=0,0
2025-12-10 21:08:38 | NORMAL | VLD_TFPR_004 | V=1.527 | KM=10,386 | Tekrar=35 | Tren=0 | Hız=0,0
2025-12-10 21:08:38 | NORMAL | VLD_TFPR_009 | V=1.489 | KM=4,389 | Tekrar=29 | Tren=0 | Hız=0,0
2025-12-10 21:08:38 | NORMAL | VLD_TFPR_010 | V=1.473 | KM=3,299 | Tekrar=25 | Tren=0 | Hız=0,0
2025-12-10 21:08:39 | NORMAL | VLD_TFPR_003 | V=1.526 | KM=12,081 | Tekrar=33 | Tren=0 | Hız=0,0
2025-12-10 21:08:40 | NORMAL | VLD_TFPR_011 | V=1.480 | KM=1,379 | Tekrar=21 | Tren=0 | Hız=0,0
2025-12-10 21:08:41 | NORMAL | VLD_TFPR_001 | V=1.512 | KM=15,391 | Tekrar=13 | Tren=0 | Hız=0,0
2025-12-10 21:08:41 | YEŞİL | VLD_TFPR_002 | V=1.297 | KM=13,873 | Tekrar=25 | Tren=0 | Hız=0,0
2025-12-10 21:08:41 | NORMAL | VLD_TFPR_003 | V=1.523 | KM=12,081 | Tekrar=34 | Tren=0 | Hız=0,0
2025-12-10 21:08:41 | NORMAL | VLD_TFPR_004 | V=1.520 | KM=10,386 | Tekrar=36 | Tren=0 | Hız=0,0
2025-12-10 21:08:41 | NORMAL | VLD_TFPR_007 | V=1.483 | KM=7,102 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:08:41 | NORMAL | VLD_TFPR_010 | V=1.480 | KM=3,299 | Tekrar=26 | Tren=0 | Hız=0,0
2025-12-10 21:08:44 | NORMAL | VLD_TFPR_009 | V=1.480 | KM=4,389 | Tekrar=30 | Tren=0 | Hız=0,0
2025-12-10 21:08:44 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=22 | Tren=0 | Hız=0,0
2025-12-10 21:08:46 | NORMAL | VLD_TFPR_001 | V=1.517 | KM=15,391 | Tekrar=14 | Tren=0 | Hız=0,0
2025-12-10 21:08:46 | NORMAL | VLD_TFPR_003 | V=1.518 | KM=12,081 | Tekrar=35 | Tren=0 | Hız=0,0
2025-12-10 21:08:46 | NORMAL | VLD_TFPR_007 | V=1.480 | KM=7,102 | Tekrar=12 | Tren=0 | Hız=0,0
2025-12-10 21:08:46 | NORMAL | VLD_TFPR_009 | V=1.477 | KM=4,389 | Tekrar=31 | Tren=0 | Hız=0,0
2025-12-10 21:08:46 | NORMAL | VLD_TFPR_010 | V=1.485 | KM=3,299 | Tekrar=27 | Tren=0 | Hız=0,0
2025-12-10 21:08:49 | NORMAL | VLD_TFPR_003 | V=1.527 | KM=12,081 | Tekrar=36 | Tren=0 | Hız=0,0
2025-12-10 21:08:49 | NORMAL | VLD_TFPR_008 | V=1.484 | KM=5,781 | Tekrar=9 | Tren=0 | Hız=0,0
2025-12-10 21:08:51 | NORMAL | VLD_TFPR_004 | V=1.529 | KM=10,386 | Tekrar=37 | Tren=0 | Hız=0,0
2025-12-10 21:08:53 | NORMAL | VLD_TFPR_001 | V=1.512 | KM=15,391 | Tekrar=15 | Tren=0 | Hız=0,0
2025-12-10 21:08:53 | NORMAL | VLD_TFPR_003 | V=1.513 | KM=12,081 | Tekrar=37 | Tren=0 | Hız=0,0
2025-12-10 21:08:53 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=38 | Tren=0 | Hız=0,0
2025-12-10 21:08:53 | NORMAL | VLD_TFPR_008 | V=1.479 | KM=5,781 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:08:53 | NORMAL | VLD_TFPR_009 | V=1.475 | KM=4,389 | Tekrar=32 | Tren=0 | Hız=0,0
2025-12-10 21:08:53 | NORMAL | VLD_TFPR_011 | V=1.478 | KM=1,379 | Tekrar=23 | Tren=0 | Hız=0,0
2025-12-10 21:08:54 | NORMAL | VLD_TFPR_002 | V=1.515 | KM=13,873 | Tekrar=26 | Tren=0 | Hız=0,0
2025-12-10 21:08:56 | NORMAL | VLD_TFPR_008 | V=1.475 | KM=5,781 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:08:56 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=33 | Tren=0 | Hız=0,0
2025-12-10 21:08:56 | YEŞİL | VLD_TFPR_011 | V=0 | KM=1,379 | Tekrar=24 | Tren=0 | Hız=0,0
2025-12-10 21:36:26 | NORMAL | VLD_TFPR_011 | V=1.483 | KM=1,379 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:28 | NORMAL | VLD_TFPR_002 | V=1.510 | KM=13,873 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:28 | NORMAL | VLD_TFPR_004 | V=1.513 | KM=10,386 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:28 | NORMAL | VLD_TFPR_006 | V=1.513 | KM=8,234 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:29 | NORMAL | VLD_TFPR_010 | V=1.471 | KM=3,299 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:30 | NORMAL | VLD_TFPR_003 | V=1.523 | KM=12,081 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:31 | NORMAL | VLD_TFPR_004 | V=1.515 | KM=10,386 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:31 | NORMAL | VLD_TFPR_008 | V=1.475 | KM=5,781 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:32 | NORMAL | VLD_TFPR_003 | V=1.529 | KM=12,081 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:32 | NORMAL | VLD_TFPR_005 | V=1.523 | KM=9,070 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:32 | NORMAL | VLD_TFPR_006 | V=1.510 | KM=8,234 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:34 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:34 | NORMAL | VLD_TFPR_009 | V=1.473 | KM=4,389 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:34 | NORMAL | VLD_TFPR_010 | V=1.487 | KM=3,299 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:36 | NORMAL | VLD_TFPR_008 | V=1.479 | KM=5,781 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:36 | NORMAL | VLD_TFPR_011 | V=1.485 | KM=1,379 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:39 | NORMAL | VLD_TFPR_002 | V=1.514 | KM=13,873 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:36:39 | NORMAL | VLD_TFPR_004 | V=1.516 | KM=10,386 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:36:39 | NORMAL | VLD_TFPR_008 | V=1.484 | KM=5,781 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:36:41 | NORMAL | VLD_TFPR_002 | V=1.526 | KM=13,873 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:36:41 | NORMAL | VLD_TFPR_009 | V=1.479 | KM=4,389 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:41 | NORMAL | VLD_TFPR_012 | V=1.486 | KM=0,136 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:42 | NORMAL | VLD_TFPR_003 | V=1.526 | KM=12,081 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:36:42 | NORMAL | VLD_TFPR_005 | V=1.511 | KM=9,070 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:42 | NORMAL | VLD_TFPR_011 | V=1.483 | KM=1,379 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:36:44 | NORMAL | VLD_TFPR_002 | V=1.521 | KM=13,873 | Tekrar=5 | Tren=0 | Hız=0,0
2025-12-10 21:36:44 | NORMAL | VLD_TFPR_003 | V=1.524 | KM=12,081 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:36:44 | NORMAL | VLD_TFPR_007 | V=1.482 | KM=7,102 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:45 | NORMAL | VLD_TFPR_009 | V=1.472 | KM=4,389 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:36:45 | NORMAL | VLD_TFPR_011 | V=1.480 | KM=1,379 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:36:46 | NORMAL | VLD_TFPR_003 | V=1.528 | KM=12,081 | Tekrar=5 | Tren=0 | Hız=0,0
2025-12-10 21:36:46 | NORMAL | VLD_TFPR_004 | V=1.528 | KM=10,386 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:36:47 | NORMAL | VLD_TFPR_002 | V=1.527 | KM=13,873 | Tekrar=6 | Tren=0 | Hız=0,0
2025-12-10 21:36:47 | NORMAL | VLD_TFPR_008 | V=1.481 | KM=5,781 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:36:47 | NORMAL | VLD_TFPR_009 | V=1.476 | KM=4,389 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:36:47 | NORMAL | VLD_TFPR_010 | V=1.476 | KM=3,299 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:36:47 | NORMAL | VLD_TFPR_011 | V=1.485 | KM=1,379 | Tekrar=5 | Tren=0 | Hız=0,0
2025-12-10 21:36:48 | NORMAL | VLD_TFPR_001 | V=1.522 | KM=15,391 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 21:36:50 | NORMAL | VLD_TFPR_004 | V=1.527 | KM=10,386 | Tekrar=5 | Tren=0 | Hız=0,0
2025-12-10 21:36:50 | NORMAL | VLD_TFPR_005 | V=1.512 | KM=9,070 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:36:50 | NORMAL | VLD_TFPR_009 | V=1.477 | KM=4,389 | Tekrar=5 | Tren=0 | Hız=0,0
2025-12-10 21:36:50 | NORMAL | VLD_TFPR_011 | V=1.490 | KM=1,379 | Tekrar=6 | Tren=0 | Hız=0,0
2025-12-10 21:36:51 | NORMAL | VLD_TFPR_001 | V=1.518 | KM=15,391 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:53 | NORMAL | VLD_TFPR_002 | V=1.517 | KM=13,873 | Tekrar=7 | Tren=0 | Hız=0,0
2025-12-10 21:36:53 | NORMAL | VLD_TFPR_007 | V=1.487 | KM=7,102 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:36:55 | NORMAL | VLD_TFPR_002 | V=1.519 | KM=13,873 | Tekrar=8 | Tren=0 | Hız=0,0
2025-12-10 21:36:55 | NORMAL | VLD_TFPR_003 | V=1.530 | KM=12,081 | Tekrar=6 | Tren=0 | Hız=0,0
2025-12-10 21:36:55 | NORMAL | VLD_TFPR_009 | V=1.478 | KM=4,389 | Tekrar=6 | Tren=0 | Hız=0,0
2025-12-10 21:36:56 | NORMAL | VLD_TFPR_010 | V=1.482 | KM=3,299 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:36:57 | YEŞİL | VLD_TFPR_001 | V=1.279 | KM=15,391 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:36:58 | NORMAL | VLD_TFPR_002 | V=1.522 | KM=13,873 | Tekrar=9 | Tren=0 | Hız=0,0
2025-12-10 21:36:58 | NORMAL | VLD_TFPR_004 | V=1.520 | KM=10,386 | Tekrar=6 | Tren=0 | Hız=0,0
2025-12-10 21:36:58 | NORMAL | VLD_TFPR_008 | V=1.487 | KM=5,781 | Tekrar=5 | Tren=0 | Hız=0,0
2025-12-10 21:37:00 | NORMAL | VLD_TFPR_003 | V=1.518 | KM=12,081 | Tekrar=7 | Tren=0 | Hız=0,0
2025-12-10 21:37:00 | NORMAL | VLD_TFPR_005 | V=1.517 | KM=9,070 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:37:00 | NORMAL | VLD_TFPR_008 | V=1.482 | KM=5,781 | Tekrar=6 | Tren=0 | Hız=0,0
2025-12-10 21:37:00 | NORMAL | VLD_TFPR_010 | V=1.483 | KM=3,299 | Tekrar=5 | Tren=0 | Hız=0,0
2025-12-10 21:37:02 | NORMAL | VLD_TFPR_004 | V=1.522 | KM=10,386 | Tekrar=7 | Tren=0 | Hız=0,0
2025-12-10 21:37:03 | NORMAL | VLD_TFPR_006 | V=1.490 | KM=8,234 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:37:03 | NORMAL | VLD_TFPR_008 | V=1.480 | KM=5,781 | Tekrar=7 | Tren=0 | Hız=0,0
2025-12-10 21:37:03 | NORMAL | VLD_TFPR_011 | V=1.475 | KM=1,379 | Tekrar=7 | Tren=0 | Hız=0,0
2025-12-10 21:37:06 | NORMAL | VLD_TFPR_002 | V=1.523 | KM=13,873 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:37:06 | NORMAL | VLD_TFPR_004 | V=1.526 | KM=10,386 | Tekrar=8 | Tren=0 | Hız=0,0
2025-12-10 21:37:06 | NORMAL | VLD_TFPR_008 | V=1.482 | KM=5,781 | Tekrar=8 | Tren=0 | Hız=0,0
2025-12-10 21:37:08 | NORMAL | VLD_TFPR_001 | V=1.517 | KM=15,391 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:37:08 | NORMAL | VLD_TFPR_003 | V=1.510 | KM=12,081 | Tekrar=8 | Tren=0 | Hız=0,0
2025-12-10 21:37:08 | NORMAL | VLD_TFPR_006 | V=1.516 | KM=8,234 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:37:08 | NORMAL | VLD_TFPR_009 | V=1.472 | KM=4,389 | Tekrar=7 | Tren=0 | Hız=0,0
2025-12-10 21:37:09 | NORMAL | VLD_TFPR_008 | V=1.481 | KM=5,781 | Tekrar=9 | Tren=0 | Hız=0,0
2025-12-10 21:37:10 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=9 | Tren=0 | Hız=0,0
2025-12-10 21:37:12 | NORMAL | VLD_TFPR_004 | V=1.523 | KM=10,386 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:37:13 | NORMAL | VLD_TFPR_003 | V=1.513 | KM=12,081 | Tekrar=9 | Tren=0 | Hız=0,0
2025-12-10 21:37:13 | NORMAL | VLD_TFPR_007 | V=1.486 | KM=7,102 | Tekrar=3 | Tren=0 | Hız=0,0
2025-12-10 21:37:13 | NORMAL | VLD_TFPR_011 | V=1.477 | KM=1,379 | Tekrar=8 | Tren=0 | Hız=0,0
2025-12-10 21:37:15 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:37:15 | NORMAL | VLD_TFPR_009 | V=1.489 | KM=4,389 | Tekrar=8 | Tren=0 | Hız=0,0
2025-12-10 21:37:15 | NORMAL | VLD_TFPR_011 | V=1.483 | KM=1,379 | Tekrar=9 | Tren=0 | Hız=0,0
2025-12-10 21:37:17 | NORMAL | VLD_TFPR_003 | V=1.523 | KM=12,081 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:37:17 | NORMAL | VLD_TFPR_005 | V=1.520 | KM=9,070 | Tekrar=5 | Tren=0 | Hız=0,0
2025-12-10 21:37:17 | NORMAL | VLD_TFPR_009 | V=1.485 | KM=4,389 | Tekrar=9 | Tren=0 | Hız=0,0
2025-12-10 21:37:17 | NORMAL | VLD_TFPR_010 | V=1.475 | KM=3,299 | Tekrar=6 | Tren=0 | Hız=0,0
2025-12-10 21:37:19 | NORMAL | VLD_TFPR_002 | V=1.518 | KM=13,873 | Tekrar=12 | Tren=0 | Hız=0,0
2025-12-10 21:37:19 | NORMAL | VLD_TFPR_003 | V=1.530 | KM=12,081 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:37:19 | NORMAL | VLD_TFPR_004 | V=1.528 | KM=10,386 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:37:19 | NORMAL | VLD_TFPR_005 | V=1.520 | KM=9,070 | Tekrar=6 | Tren=0 | Hız=0,0
2025-12-10 21:37:19 | NORMAL | VLD_TFPR_009 | V=1.482 | KM=4,389 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:37:19 | NORMAL | VLD_TFPR_010 | V=1.478 | KM=3,299 | Tekrar=7 | Tren=0 | Hız=0,0
2025-12-10 21:37:21 | NORMAL | VLD_TFPR_008 | V=1.477 | KM=5,781 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:37:21 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:37:22 | YEŞİL | VLD_TFPR_002 | V=0 | KM=13,873 | Tekrar=13 | Tren=0 | Hız=0,0
2025-12-10 21:37:22 | NORMAL | VLD_TFPR_003 | V=1.520 | KM=12,081 | Tekrar=12 | Tren=0 | Hız=0,0
2025-12-10 21:37:22 | NORMAL | VLD_TFPR_005 | V=1.512 | KM=9,070 | Tekrar=7 | Tren=0 | Hız=0,0
2025-12-10 21:37:24 | NORMAL | VLD_TFPR_010 | V=1.477 | KM=3,299 | Tekrar=8 | Tren=0 | Hız=0,0
2025-12-10 21:37:25 | NORMAL | VLD_TFPR_002 | V=1.511 | KM=13,873 | Tekrar=14 | Tren=0 | Hız=0,0
2025-12-10 21:37:25 | NORMAL | VLD_TFPR_003 | V=1.525 | KM=12,081 | Tekrar=13 | Tren=0 | Hız=0,0
2025-12-10 21:37:25 | NORMAL | VLD_TFPR_009 | V=1.471 | KM=4,389 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:37:28 | NORMAL | VLD_TFPR_005 | V=1.520 | KM=9,070 | Tekrar=8 | Tren=0 | Hız=0,0
2025-12-10 21:37:28 | NORMAL | VLD_TFPR_009 | V=1.472 | KM=4,389 | Tekrar=12 | Tren=0 | Hız=0,0
2025-12-10 21:37:29 | NORMAL | VLD_TFPR_007 | V=1.483 | KM=7,102 | Tekrar=4 | Tren=0 | Hız=0,0
2025-12-10 21:37:29 | NORMAL | VLD_TFPR_010 | V=1.472 | KM=3,299 | Tekrar=9 | Tren=0 | Hız=0,0
2025-12-10 21:37:29 | NORMAL | VLD_TFPR_011 | V=1.480 | KM=1,379 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:37:30 | NORMAL | VLD_TFPR_004 | V=1.516 | KM=10,386 | Tekrar=12 | Tren=0 | Hız=0,0
2025-12-10 21:37:31 | NORMAL | VLD_TFPR_001 | V=1.519 | KM=15,391 | Tekrar=5 | Tren=0 | Hız=0,0
2025-12-10 21:37:31 | NORMAL | VLD_TFPR_005 | V=1.513 | KM=9,070 | Tekrar=9 | Tren=0 | Hız=0,0
2025-12-10 21:37:31 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=13 | Tren=0 | Hız=0,0
2025-12-10 21:37:31 | YEŞİL | VLD_TFPR_010 | V=1.697 | KM=3,299 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:37:31 | NORMAL | VLD_TFPR_012 | V=1.489 | KM=0,136 | Tekrar=2 | Tren=0 | Hız=0,0
2025-12-10 21:37:33 | NORMAL | VLD_TFPR_004 | V=1.526 | KM=10,386 | Tekrar=13 | Tren=0 | Hız=0,0
2025-12-10 21:37:34 | NORMAL | VLD_TFPR_005 | V=1.512 | KM=9,070 | Tekrar=10 | Tren=0 | Hız=0,0
2025-12-10 21:37:35 | NORMAL | VLD_TFPR_003 | V=1.525 | KM=12,081 | Tekrar=14 | Tren=0 | Hız=0,0
2025-12-10 21:37:37 | NORMAL | VLD_TFPR_005 | V=1.511 | KM=9,070 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:37:37 | NORMAL | VLD_TFPR_008 | V=1.482 | KM=5,781 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:37:37 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=14 | Tren=0 | Hız=0,0
2025-12-10 21:37:39 | NORMAL | VLD_TFPR_003 | V=1.511 | KM=12,081 | Tekrar=15 | Tren=0 | Hız=0,0
2025-12-10 21:37:39 | NORMAL | VLD_TFPR_004 | V=1.520 | KM=10,386 | Tekrar=14 | Tren=0 | Hız=0,0
2025-12-10 21:37:40 | NORMAL | VLD_TFPR_009 | V=1.477 | KM=4,389 | Tekrar=15 | Tren=0 | Hız=0,0
2025-12-10 21:37:40 | NORMAL | VLD_TFPR_010 | V=1.481 | KM=3,299 | Tekrar=11 | Tren=0 | Hız=0,0
2025-12-10 21:37:41 | NORMAL | VLD_TFPR_004 | V=1.523 | KM=10,386 | Tekrar=15 | Tren=0 | Hız=0,0
2025-12-10 21:37:43 | NORMAL | VLD_TFPR_003 | V=1.519 | KM=12,081 | Tekrar=16 | Tren=0 | Hız=0,0
2025-12-10 21:37:44 | NORMAL | VLD_TFPR_010 | V=1.475 | KM=3,299 | Tekrar=12 | Tren=0 | Hız=0,0
2025-12-10 21:37:45 | NORMAL | VLD_TFPR_001 | V=1.521 | KM=15,391 | Tekrar=6 | Tren=0 | Hız=0,0
2025-12-10 21:37:46 | NORMAL | VLD_TFPR_008 | V=1.480 | KM=5,781 | Tekrar=12 | Tren=0 | Hız=0,0
2025-12-10 21:37:46 | NORMAL | VLD_TFPR_009 | V=1.489 | KM=4,389 | Tekrar=16 | Tren=0 | Hız=0,0
